expver,time,tp
1,2020-05-14 16:00:00,0.001844041
1,2020-05-14 17:00:00,0.0025607906
1,2020-05-14 18:00:00,0.0031927004
1,2020-05-14 19:00:00,0.0005509667
1,2020-05-14 20:00:00,0.00033545494
1,2020-05-18 11:00:00,0.00020088255
1,2020-05-22 09:00:00,9.7516924e-05
1,2020-05-24 11:00:00,0.00023793802
1,2020-05-28 07:00:00,0.00077428296
1,2020-05-28 08:00:00,0.00096736476
1,2020-05-29 06:00:00,0.00064751133
1,2020-05-29 07:00:00,0.0011906791
1,2020-05-29 08:00:00,0.0008513201
1,2020-05-30 04:00:00,0.0006085038
1,2020-05-30 09:00:00,3.510341e-05
1,2020-05-30 10:00:00,0.0008532703
1,2020-05-31 01:00:00,9.361282e-05
1,2020-05-31 03:00:00,7.898733e-05
1,2020-05-31 12:00:00,8.483976e-05
1,2020-06-01 08:00:00,0.00020185858
1,2020-06-01 10:00:00,0.00016090274
1,2020-06-01 14:00:00,0.0015154108
